"Flow Depth, D [m]",SLOPE,CHARGE,"Channel Width, B [m]","Particle size, d [m]",Bed Form
0.84,0.0003513724,596.44,110.93,0.00141,2
0.79,0.0002669954,295.96,104.27,0.00141,2
0.91,0.0004658954,2981.53,115.95,0.00141,2
0.72,0.0001048119,101.16,83.08,0.00141,2
0.69,0.0000870243,68.35,81.21,0.00141,2
0.47,0.0000091258,1.53,71.22,0.00141,2
0.49,0.0002717254,4.58,16.58,0.00149,2
0.48,0.0014322835,1174.07,58.02,0.00149,2
0.66,0.0009592150,1921.9,76.04,0.00149,2
0.82,0.0009318400,2877.18,89.15,0.00149,2
0.9,0.0009377712,5938.17,109.89,0.00149,2
0.95,0.0008857447,3785.03,107.78,0.00149,2
0.98,0.0008907476,4584.04,118.55,0.00149,2
0.89,0.0009523637,1847.1,108.15,0.00149,2
1.38,0.0006630091,8824.35,134.45,0.00149,2
1.23,0.0007291487,7265.24,132.19,0.00149,2
1.1,0.0007919743,5468.71,124.74,0.00149,2
0.94,0.0009215521,3700.26,116.14,0.00149,2
0.83,0.0009389334,1333.1,90.8,0.00149,2
0.86,0.0009495281,3728.44,101.47,0.00149,2
0.77,0.0009452064,1786.91,85.85,0.00149,2
0.45,0.0017453485,87.6,56.29,0.00149,2
0.31,0.0015085784,29.35,90.76,0.00127,2
0.22,0.0014477846,1.85,61.54,0.00127,2
0.29,0.0013069716,12.96,70.6,0.00127,2
0.57,0.0000007716,0.5,78.12,0.00122,2
0.58,0.0000007611,1.73,79.47,0.00122,2
0.62,0.0000015485,2.85,82.95,0.00122,2
0.81,0.0000396134,5.48,102.36,0.02846,2
1.21,0.0000606992,33.73,107.58,0.02846,2
1.24,0.0000624503,31.76,107.85,0.02846,2
1.09,0.0000560282,13.96,106.19,0.02846,2
0.25,0.0015917156,16.84,65.71,0.00097,2
0.45,0.0009527447,51.66,92,0.00097,2
0.46,0.0009310768,54.72,92.37,0.00097,2
4.86,0.0000004082,51.32,353.45,0.00803,2
4.88,0.0000002815,62.94,354.89,0.00803,2
4.88,0.0000002817,42.37,355.14,0.00803,2
4.95,0.0000127788,581.46,362.01,0.00803,2
4.88,0.0000130611,679.26,328.95,0.00803,2
0.66,0.0000833542,32.62,167.14,0.04124,2
0.92,0.0004846270,1002.34,171.55,0.04124,2
1.27,0.0011058184,4325.86,173.49,0.04124,2
1.69,0.0012447460,17906.35,175.86,0.04124,3
1.46,0.0011857223,6570.97,174.59,0.04124,2
1.02,0.0007366399,377.05,172.11,0.04124,2
0.55,0.0000244467,9.01,158.16,0.04124,2
0.67,0.0000887820,53.75,167.43,0.04124,2
0.89,0.0004385748,231.49,171.41,0.04124,2
0.8,0.0002720251,99.17,170.78,0.04124,2
0.52,0.0002848309,18.39,54.66,0.00126,2
1.07,0.0002179369,355.06,117.68,0.00126,2
1.41,0.0001896860,1356.05,128.49,0.00126,2
1.53,0.0001947664,2507.44,150.43,0.00126,2
1.54,0.0002063703,3792.91,177.24,0.00126,2
1.64,0.0001955775,8528.01,192.31,0.00126,2
1.72,0.0001886254,6860.28,205.15,0.00126,2
1.8,0.0001770988,6584.47,209.9,0.00126,2
1.64,0.0001952080,2272.61,191.9,0.00126,2
1.57,0.0002001772,1635.16,179.52,0.00126,2
1.29,0.0001929517,189.46,119.89,0.00126,2
0.63,0.0002704278,33.14,88.4,0.00126,2
1.52,0.0001970411,2903.49,142.56,0.00126,2
1.92,0.0001729136,8449.83,218.38,0.00126,2
2.34,0.0001855807,15124.51,222.12,0.00126,2
2.45,0.0001932666,8459.67,223.1,0.00126,2
1.72,0.0001828662,1375.31,205.15,0.00126,2
1.52,0.0001904287,766.39,142.31,0.00126,2
1.2,0.0002030367,113.41,118.95,0.00126,2
1.04,0.0002011065,45.37,132.56,0.0008,2
1.05,0.0001985043,44.08,132.61,0.0008,2
1.01,0.0001996789,36.85,132.4,0.0008,2
0.94,0.0001684270,24.01,132.08,0.0008,2
10.66,0.0000002094,137.82,254.02,0.000395,2
11,0.0000062520,1111.48,254.35,0.000395,2
10.85,0.0000150446,5761.21,254.2,0.000395,2
10.71,0.0000133114,4061.41,254.06,0.000395,2
10.81,0.0000004197,398.18,254.16,0.000395,2
10.82,0.0000004192,295.96,254.17,0.000395,2
10.89,0.0000030339,1136.56,254.25,0.000395,2
10.71,0.0000016979,912.67,254.06,0.000395,2
0.61,0.0002173838,106.29,140.88,0.025705,2
0.71,0.0003023258,363.86,147.39,0.025705,2
0.71,0.0003198938,218.22,147.95,0.025705,2
0.64,0.0002535902,82.85,142.94,0.025705,2
0.58,0.0001940126,31.85,138.72,0.025705,2
0.78,0.0003853239,321.9,153.59,0.025705,2
0.84,0.0004135397,498.49,155.38,0.025705,2
0.73,0.0003303429,125.24,148.76,0.025705,2
0.65,0.0002593021,67.25,143.36,0.025705,2
0.62,0.0002217659,65.96,141.1,0.025705,2
1.67,0.0000317873,289.38,121.86,0.006425,2
1.62,0.0000258222,246.15,121.33,0.006425,2
1.59,0.0000221182,158.76,121.06,0.006425,2
0.47,0.0000653884,2.73,46.68,0.02249,2
0.87,0.0001799174,43.5,53.93,0.02249,2
0.9,0.0001722919,28.35,54.87,0.02249,2
0.99,0.0001524109,81.38,57.75,0.02249,2
1.12,0.0001297089,85.58,61.14,0.02249,2
1.3,0.0001126446,89.03,66.13,0.02249,2
1.28,0.0001145907,103.11,65.49,0.02249,2
1.21,0.0001235703,78.06,63.64,0.02249,2
1.02,0.0001466786,34.9,58.53,0.02249,2
0.94,0.0001626595,27.36,56.11,0.02249,2
0.75,0.0002342586,28.03,39.18,0.00333,2
0.88,0.0005059993,122.54,46.26,0.00333,2
0.87,0.0004514850,43.18,44.95,0.00333,2
0.83,0.0003404252,35.73,41.91,0.00333,2
0.67,0.0001633876,6.88,38.73,0.00333,2
0.56,0.0000809382,2.2,38.17,0.00333,2
0.96,0.0000283876,9.69,71.23,0.03404,2
1.55,0.0000375736,124.98,132.99,0.002685,2
1.49,0.0000239819,81.21,132.76,0.002685,2
1.5,0.0000094329,5.48,59.05,0.01574,2
1.53,0.0000122463,15.98,60.41,0.01574,2
1.65,0.0000261445,30.46,65.86,0.01574,2
1.74,0.0000501872,46.98,68.63,0.01574,2
1.67,0.0000278620,19.68,66.41,0.01574,2
2.62,0.0002974160,7968.99,159.42,0.016645,2
2.55,0.0002806358,5977.03,159.09,0.016645,2
2.41,0.0002345351,3161.06,158.36,0.016645,2
2.26,0.0001915978,1584.39,157.6,0.016645,2
2.15,0.0001597688,1011.8,157.04,0.016645,2
0.7,0.0001479841,15.99,29.48,0.01042,2
0.79,0.0001718988,21.69,29.76,0.01042,2
0.72,0.0001518118,14.61,29.53,0.01042,2
0.62,0.0001227151,6.79,27.95,0.01042,2
1.43,0.0002609006,755.54,38.01,0.01042,2
1.41,0.0002795622,418.89,42.24,0.01042,2
1.54,0.0002622695,806.48,44.9,0.01042,2
1.64,0.0002492636,265.72,48.18,0.01042,2
1.61,0.0002561637,420.77,46.82,0.01042,2
1.43,0.0002593158,323.54,38.69,0.01042,2
1.43,0.0002250829,229.26,32.25,0.01042,2
1.19,0.0002133440,126.78,31.02,0.01042,2
1.41,0.0002697553,311.35,42.04,0.01042,2
1.43,0.0002529825,156.4,36.47,0.01042,2
1.27,0.0002120232,52.99,31.28,0.01042,2
0.84,0.0001775037,21.72,29.92,0.01042,2
0.82,0.0001715676,30.47,29.84,0.01042,2
1.39,0.0002184992,211.55,31.67,0.01042,2
1.43,0.0002252297,201.15,32.15,0.01042,2
1.43,0.0002452861,358.37,35.75,0.01042,2
1.44,0.0002698958,438.16,42.82,0.01042,2
1.55,0.0002606257,504.69,45,0.01042,2
1.6,0.0002504590,348.68,45.65,0.01042,2
1.43,0.0002730021,202.91,42.62,0.01042,2
1.22,0.0002141229,63.29,31.11,0.01042,2
1.06,0.0002017274,56.42,30.61,0.01042,2
1.15,0.0009999550,12451.69,237.83,0.01081,2
1.3,0.0011388407,18841.75,251.53,0.01081,2
1.35,0.0012143775,16438.75,253.96,0.01081,2
1.46,0.0012238394,17084.5,259.26,0.01081,2
1.46,0.0012281293,13674.16,259.45,0.01081,2
1.51,0.0012678289,19623.23,261.72,0.01081,3
1.95,0.0020406412,131173.15,356.2,0.01081,3
2.06,0.0021595225,136650.11,377.73,0.01081,3
1.79,0.0015198599,26438.7,284.5,0.01081,3
1.72,0.0014431766,19687.91,275.05,0.01081,3
1.6,0.0013462503,13156.41,266.07,0.01081,3
1.38,0.0011940665,6510.68,255.28,0.01081,2
1.18,0.0010854969,3076.82,240.24,0.01081,2
0.98,0.0008118341,1047.82,231.7,0.01081,2
0.3,0.0000535800,2.32,164.72,0.01081,2
0.35,0.0002870882,15.63,196.09,0.01081,2
1.07,0.0024435918,18459.16,94.49,0.00284,3
0.56,0.0002277954,106.14,79.65,0.00284,2
0.79,0.0009337958,1313.53,85.42,0.00284,2
0.88,0.0010725344,2036.11,87.59,0.00284,2
0.9,0.0014710094,4343.93,87.98,0.00284,2
0.97,0.0016054325,7121.96,89.86,0.00284,3
0.67,0.0005686458,247.16,82.69,0.00284,2
2.28,0.0002054671,16753.27,341.1,0.001165,2
2.15,0.0001809502,8344.28,338.6,0.001165,2
2.49,0.0002769469,27548.13,348.14,0.001165,2
3.02,0.0004434423,74509.36,359.41,0.001165,2
3.57,0.0006623495,164433.09,368.33,0.001165,2
4.88,0.0004673028,515501.55,389.88,0.001165,2
5.51,0.0004066438,894523.1,399.86,0.001165,2
5.81,0.0003869452,528244.57,403.39,0.001165,2
5.56,0.0004020293,177472.13,400.47,0.001165,2
5.24,0.0004343880,148668.22,396.73,0.001165,2
4.55,0.0005018644,87321.41,384.67,0.001165,2
4.06,0.0005718900,68228.88,377.16,0.001165,2
3.68,0.0006448018,58587.13,370.55,0.001165,2
3.32,0.0005840275,35873.72,364.26,0.001165,2
2.88,0.0003965704,11327.32,356.75,0.001165,2
2.48,0.0002409025,2905.52,347.73,0.001165,2
2.21,0.0001936324,1353.91,339.7,0.001165,2
0.73,0.0010547915,2083.12,210.33,0.00141,2
0.76,0.0009986961,1591.99,210.49,0.00141,2
0.62,0.0013497114,177.6,209.69,0.00141,2
0.59,0.0014258071,176.03,209.56,0.00141,2
2.93,0.0005902140,51603.85,222.3,0.00141,2
2.55,0.0005830688,29100.47,220.29,0.00141,2
2.2,0.0005627879,17077.79,218.35,0.00141,2
2.28,0.0005604425,21994.15,218.77,0.00141,2
2.26,0.0005772592,14469.89,218.69,0.00141,2
2.04,0.0005655960,9152.26,217.46,0.00141,2
1.78,0.0005821304,6415.76,216.01,0.00141,2
1.57,0.0005950752,4035.97,214.86,0.00141,2
1.29,0.0006225403,2252.47,213.33,0.00141,2
0.97,0.0007903198,993.51,211.64,0.00141,2
0.8,0.0009315987,273.14,210.7,0.00141,2
0.82,0.0001001192,57.18,110.82,0.01348,2
0.56,0.0000959798,9.81,105.45,0.01348,2
0.57,0.0000852168,4.64,105.66,0.01348,2
1.69,0.0002084770,3522.17,119.96,0.01348,2
2.44,0.0004216695,24394.33,132.29,0.01348,2
3.17,0.0005859209,68908.72,135.7,0.01348,2
1.34,0.0001333071,181.47,118.19,0.01348,2
1.09,0.0001009035,113.44,116.47,0.01348,2
8.19,0.0000042283,1927.05,340.27,0.005165,2
8.12,0.0000599160,95300,337.06,0.005165,2
8.1,0.0000577739,86141.22,336.15,0.005165,2
8.18,0.0000429997,60360.35,340.05,0.005165,2
8.06,0.0000448682,70250.45,334.75,0.005165,2
8.08,0.0000332578,36624.85,335,0.005165,2
8.06,0.0000333444,39569.66,334.75,0.005165,2
8.05,0.0000282760,20766.24,334.67,0.005165,2
8.09,0.0000272896,19211.86,335.46,0.005165,2
8.18,0.0000864806,114505.63,339.82,0.005165,2
8.11,0.0000000235,13.04,336.61,0.005165,2
8.11,0.0000000941,27.11,336.38,0.005165,2
8.11,0.0000000530,34.08,336.61,0.005165,2
8.12,0.0000001467,48.85,336.83,0.005165,2
8.12,0.0000001467,43.73,336.83,0.005165,2
0.56,0.0007937625,116.41,94.12,0.00151,2
0.66,0.0008724431,273.94,94.87,0.00151,2
1.38,0.0010482727,34520.74,232.72,0.00151,2
1.71,0.0010132819,38748.69,235.84,0.00151,2
2.04,0.0009135532,67917.89,239.03,0.00151,2
1.88,0.0009289135,47328.87,237.46,0.00151,2
1.51,0.0009620070,23720.98,233.86,0.00151,2
1.32,0.0010188463,12495.58,223.39,0.00151,2
1.06,0.0010926476,4572.9,205.62,0.00151,2
0.94,0.0011126698,2597.16,188.5,0.00151,2
0.19,0.0081143214,15.35,54.8,0.00151,3
0.15,0.0118837276,3.5,35.6,0.00151,5
3.78,0.0000090393,683.57,368.43,0.01051,2
3.86,0.0002459202,22009.63,388.39,0.01051,2
3.98,0.0003035588,26648.48,392.52,0.01051,2
4.04,0.0003452932,24733.51,399.91,0.01051,2
4.09,0.0004131979,29829.46,401.63,0.01051,2
4.14,0.0003874460,27885.38,403.9,0.01051,2
4.11,0.0003827153,32953.26,407.53,0.01051,2
4.63,0.0005341994,169585.92,437.12,0.01051,2
4.53,0.0004453951,134989.85,430.39,0.01051,2
4.35,0.0003809435,94162.71,418.67,0.01051,2
4.01,0.0003394743,44856.25,393.85,0.01051,2
3.81,0.0000300620,444.98,378.69,0.01051,2
3.79,0.0000316442,487.87,377.38,0.01051,2
3.72,0.0000023057,106.46,366.73,0.01051,2
3.57,0.0000002713,34.87,360.85,0.01051,2
0.62,0.0000558084,15.18,164.78,0.01825,2
0.7,0.0000991836,37.7,168.54,0.01825,2
1.22,0.0007012016,2852.15,173.21,0.01825,2
1.78,0.0020241977,16475.61,176.42,0.01825,3
2.03,0.0027279763,52687,177.82,0.01825,3
2.08,0.0026455097,62845.96,178.94,0.01825,3
1.9,0.0022509598,32117.78,177.1,0.01825,3
1.46,0.0011695351,5230.94,174.59,0.01825,2
0.51,0.0000270173,2.67,153.51,0.01825,2
1.47,0.0011065786,1708.22,174.61,0.01825,2
1.4,0.0009914170,1366.5,174.24,0.01825,2
1.25,0.0007516815,695.95,173.4,0.01825,2
1.1,0.0005267252,301.04,172.54,0.01825,2
0.92,0.0003302493,135.27,171.54,0.01825,2
0.83,0.0002712932,66.23,171.08,0.01825,2
2.56,0.0000052485,79.33,155.41,0.00048,2
2.72,0.0000080390,147.76,159.21,0.00048,2
2.81,0.0000114835,240.34,167.81,0.00048,2
3.08,0.0000153445,420.57,171.34,0.00048,2
3.39,0.0000215033,1860.55,175.51,0.00048,2
3.69,0.0000192567,2745.61,179.58,0.00048,2
4.06,0.0000212349,3871.05,184.66,0.00048,2
4.46,0.0000252204,4718.46,190.33,0.00048,2
4.91,0.0000311249,11764.72,196.85,0.00048,2
5.08,0.0000308996,5931.08,199.26,0.00048,2
4.74,0.0000244004,2224.68,194.39,0.00048,2
4.46,0.0000208646,1719.51,190.38,0.00048,2
4.12,0.0000166862,743,185.51,0.00048,2
3.8,0.0000174360,554.42,181.02,0.00048,2
3.32,0.0000149750,343.67,174.55,0.00048,2
2.79,0.0000095982,131.29,162.65,0.00048,2
5.49,0.0001557285,72647.18,369.89,0.00073,2
5.98,0.0001647691,93651.53,372.47,0.00073,2
6.19,0.0001859631,124623.27,373.41,0.00073,2
6.34,0.0001854232,152128.87,374.13,0.00073,2
5.61,0.0001490611,65746.22,370.53,0.00073,2
5.69,0.0001077073,39533.12,371,0.00073,2
5.84,0.0001722399,48647.68,371.76,0.00073,2
6.42,0.0001848002,85437.9,374.5,0.00073,2
6.93,0.0001923255,127889.47,377.08,0.00073,2
6.28,0.0001615180,68301.79,373.86,0.00073,2
5.89,0.0001423682,47864.82,372.05,0.00073,2
5.45,0.0001335160,35023.03,369.7,0.00073,2
5.25,0.0000575979,15096.12,368.64,0.00073,2
5.47,0.0000489179,52774.2,369.8,0.00073,2
5.5,0.0000472399,12463.08,369.97,0.00073,2
5.27,0.0000014667,332.07,368.74,0.00073,2
5.25,0.0000000102,18.75,368.64,0.00073,2
0.9,0.0005742739,998.32,157.02,0.00949,2
2.05,0.0011051101,63589.58,171.23,0.00949,2
2.12,0.0011157979,36979.18,171.59,0.00949,2
1.37,0.0009922929,3283.61,167.59,0.00949,2
1.18,0.0008718039,2846.99,164.82,0.00949,2
1.59,0.0000216910,1418.44,259.86,0.00155,2
1.74,0.0000231991,2091.55,282.7,0.00155,2
1.64,0.0000229420,974.17,279.51,0.00155,2
2.14,0.0000279322,5210.86,315.15,0.00155,2
2.2,0.0000268839,4354.73,318.5,0.00155,2
2.35,0.0000300122,8350.88,354.01,0.00155,2
2.57,0.0000338073,14689.15,358.63,0.00155,2
2.77,0.0000306306,20252.56,366.01,0.00155,2
2.26,0.0000259866,3757.77,328.11,0.00155,2
2.03,0.0000280217,2315.11,306.88,0.00155,2
2.18,0.0000272849,2891.93,317.82,0.00155,2
0.78,0.0000062114,8.26,115.27,0.00155,2
0.79,0.0000031365,4.26,106.36,0.00155,2
0.87,0.0000400311,65.19,100.81,0.002135,2
2.32,0.0004309020,21465.49,113.64,0.002135,2
2.12,0.0003679753,9423.23,112.8,0.002135,2
2.03,0.0003305385,6452.65,112.39,0.002135,2
1.88,0.0003063738,5210.35,111.73,0.002135,2
1.63,0.0002316869,3115.3,108.21,0.002135,2
1.01,0.0000711500,65.15,102.9,0.002135,2
1.38,0.0000918395,456.37,105.19,0.002135,2
1.96,0.0002585095,3834.3,112.1,0.002135,2
2.08,0.0003071472,4410.76,112.62,0.002135,2
1.97,0.0002629990,2774.49,112.14,0.002135,2
1.36,0.0001247954,105.93,105.07,0.002135,2
0.54,0.0000033217,1.06,85.02,0.002135,2
0.53,0.0000034319,1.46,84.5,0.002135,2
0.91,0.0000500127,99.78,148.95,0.003545,2
1.38,0.0002619226,1255.8,154.87,0.003545,2
1.45,0.0004828637,2105.73,176.12,0.003545,2
1.48,0.0004916143,2306.41,177.01,0.003545,2
1.33,0.0002272558,446.4,154.29,0.01109,2
2.34,0.0001652997,6031.38,158.13,0.01109,2
2.23,0.0001352213,2253.51,157.6,0.01109,2
2.11,0.0001117492,1196.36,157.06,0.01109,2
1.96,0.0000733204,450.18,156.39,0.01109,2
2.15,0.0001290005,4645.09,157.24,0.01109,2
2.48,0.0002318291,6004.58,158.77,0.01109,2
2.93,0.0003344360,17545.84,160.79,0.01109,2
2.97,0.0003292384,16934.55,160.99,0.01109,2
2.72,0.0002524982,5574.96,159.83,0.01109,2
2.61,0.0002415214,4072.67,159.36,0.01109,2
2.25,0.0001469544,913.44,157.73,0.01109,2
2.05,0.0000968655,456.32,156.82,0.01109,2
1.68,0.0000078211,24.54,147.06,0.01109,2
2.4,0.0001819218,2527.5,158.39,0.01109,2
1.79,0.0000360235,96.82,154.98,0.01109,2
2.4,0.0001593032,17393.14,170.05,0.01417,2
2.18,0.0001750258,7921.34,169.05,0.01417,2
1.85,0.0002230147,4047.65,167.6,0.01417,2
1.56,0.0002868647,2347.66,166.35,0.01417,2
1.17,0.0004638130,1218.16,164.65,0.01417,2
1.15,0.0005255344,699.07,121.83,0.01417,2
1.8,0.0002719841,378.05,55.85,0.01417,2
1.68,0.0002502962,248.79,46.05,0.01417,2
1.41,0.0002707623,177.4,41.34,0.01417,2
1.43,0.0002386898,119.18,33.81,0.01417,2
1.24,0.0002094389,64.77,31.16,0.01417,2
0.86,0.0002352620,1642.95,231.2,0.00137,2
1.06,0.0003544278,4598.83,235.33,0.00137,2
1.18,0.0005552575,11989.29,240.33,0.00137,2
1.19,0.0005222934,7958.89,239.83,0.00137,2
1.15,0.0004125914,3145.03,238.73,0.00137,2
1.42,0.0003837907,4763.76,243.33,0.00137,2
1.87,0.0005537668,21001.78,255.05,0.00137,2
1.72,0.0004887442,6432.19,250.13,0.00137,2
1.46,0.0005847500,4004.43,246.73,0.00137,2
1.39,0.0003760361,1406.06,242.63,0.00137,2
1.24,0.0003248184,550.6,239.13,0.00137,2
1.05,0.0002568816,264.83,233.57,0.00137,2
0.62,0.0001436123,27.9,228.18,0.00137,2
0.92,0.0002331056,583.4,231.92,0.00137,2
1.26,0.0003369818,2734.46,239.63,0.00137,2
1.34,0.0004998842,4464.45,243.63,0.00137,2
2.02,0.0008628421,27659.47,271.96,0.00137,2
2.34,0.0011315150,150342.21,384.61,0.00137,3
2.61,0.0010727187,134952.41,385.22,0.00137,3
1.99,0.0010412841,48424.58,383.84,0.00137,2
2.14,0.0006155173,10570.16,269.09,0.00137,2
1.79,0.0004934138,2981.25,252.09,0.00137,2
1.35,0.0003428615,471.74,241.63,0.00137,2
0.88,0.0002592962,120.2,232.03,0.00137,2
0.54,0.0003146158,25.34,193.9,0.00137,2
0.98,0.0015309287,9152.79,94.03,0.003185,3
0.85,0.0010706930,5029.72,88.72,0.003185,2
0.78,0.0009072952,3000.81,87.27,0.003185,2
0.73,0.0007262739,1917.33,86.13,0.003185,2
0.94,0.0015701722,8627.9,92.08,0.003185,3
1.02,0.0018624481,11311.61,108.25,0.003185,3
1.05,0.0020284939,30367.04,118.65,0.003185,3
0.99,0.0013291559,8415.87,93.28,0.003185,2
0.84,0.0011124371,3663.08,88.97,0.003185,2
0.75,0.0008617981,1722.23,86.94,0.003185,2
0.94,0.0012831698,5551.9,92.08,0.003185,2
1.03,0.0019034415,14516.11,106.44,0.003185,3
1.05,0.0016135522,7234.82,98.32,0.003185,3
1.08,0.0022036157,15909.39,123.99,0.003185,3
0.87,0.0011991267,1545.19,89.7,0.003185,2
0.83,0.0010444151,954.66,88.81,0.003185,2
1.05,0.0016373682,7106.95,98.32,0.003185,3
0.9,0.0011880539,1270.65,90.34,0.003185,2
0.73,0.0006478184,161.16,86.13,0.003185,2
1.03,0.0017753012,15766.55,106.44,0.003185,3
0.97,0.0014815343,8493.06,93.58,0.003185,3
0.8,0.0009633846,895.77,88.16,0.003185,2
0.87,0.0010292061,1462.41,89.37,0.003185,2
0.77,0.0007993984,819.83,87.1,0.003185,2
0.92,0.0013124672,8426.81,90.89,0.003185,2
0.75,0.0007983752,543.78,86.94,0.003185,2
0.83,0.0010500817,914.78,88.89,0.003185,2
0.97,0.0012981552,3972.55,92.23,0.003185,2
0.87,0.0004621878,1552.78,293.35,0.001515,2
0.9,0.0007721725,3525.54,298.63,0.001515,2
1.98,0.0000649022,11319.13,336.42,0.001515,2
1.88,0.0000830411,6401.23,334.09,0.001515,2
3.2,0.0002856646,37148.6,363.82,0.001515,2
3.79,0.0003427674,88536.99,374.7,0.001515,2
4.16,0.0003451730,120190.74,380.72,0.001515,2
3.94,0.0004552825,163206.01,382.3,0.001515,2
3.87,0.0003557754,65332.57,376.06,0.001515,2
3.38,0.0003358984,43207.36,366.59,0.001515,2
3.02,0.0003193229,32097.53,361.03,0.001515,2
2.35,0.0003353173,16279.44,350.63,0.001515,2
2.27,0.0003004620,13435.03,347.59,0.001515,2
2.32,0.0002262044,11469.99,344.83,0.001515,2
2.23,0.0002167253,8299.8,341.65,0.001515,2
3.61,0.0004159576,89995.95,374.27,0.001515,2
4.75,0.0004847621,399810.95,395.37,0.001515,2
4.75,0.0007374723,844749.11,404.86,0.001515,2
5,0.0006677692,756830.92,424.77,0.001515,2
4.36,0.0007803404,269438.2,398.9,0.001515,2
4.36,0.0004701942,81527.36,387.38,0.001515,2
3.15,0.0006540125,36758.92,374.27,0.001515,2
3.18,0.0003278286,14450.97,363.57,0.001515,2
2.14,0.0002458650,3057.34,342.89,0.001515,2
3.78,0.0003573536,91283.43,374.41,0.001515,2
5.39,0.0005077719,640362.8,411.43,0.001515,2
4.13,0.0005093244,98300.77,385.66,0.001515,2
2.88,0.0003965146,17912.33,362.06,0.001515,2
0.93,0.0004346732,1167.93,211.93,0.00117,2
0.62,0.0009848527,585.33,210.78,0.00117,2
0.5,0.0010856426,468.86,209.58,0.00117,2
0.61,0.0012515214,337.42,104.49,0.00117,2
0.52,0.0013185220,155.31,76.34,0.00117,2
1.11,0.0007751721,5294.85,214.78,0.00117,2
1.01,0.0007795276,4733.68,213.99,0.00117,2
0.96,0.0007126896,1972.28,213.26,0.00117,2
0.92,0.0006964937,1718.51,212.89,0.00117,2
0.86,0.0007282607,1058.59,212.52,0.00117,2
0.51,0.0009997186,275.94,209.64,0.00117,2
0.42,0.0012164520,239.81,208.89,0.00117,2
1.06,0.0007737989,2897.97,214.36,0.00117,2
0.78,0.0008056574,580.81,211.96,0.00117,2
0.54,0.0009894251,372.4,209.96,0.00117,2
0.51,0.0018007258,290.36,101.45,0.00117,3
1.24,0.0001802258,546.61,118.02,0.00394,2
1.31,0.0001489437,582.14,118.43,0.00394,2
1.1,0.0001437425,106.95,117.01,0.00394,2
0.98,0.0001592731,70.74,115.73,0.00394,2
0.88,0.0001492761,60.92,113.53,0.00394,2
0.67,0.0001817463,13.95,108.43,0.00394,2
4.13,0.0000133909,513.9,427.43,0.00808,2
3.91,0.0000419804,1002.69,426.02,0.00808,2
4.22,0.0000625912,1597.07,430.34,0.00808,2
3.87,0.0000102576,235.05,421.99,0.00808,2
3.86,0.0000002440,28.37,421.52,0.00808,2
3.86,0.0000038937,65.8,419.97,0.00808,2
4.47,0.0001808086,11157.17,449.62,0.00808,2
4.74,0.0001874181,13436.61,462.61,0.00808,2
4.49,0.0002408939,19698.39,462.39,0.00808,2
4.16,0.0000798005,8555.34,435.91,0.00808,2
4.02,0.0000292512,3473.77,421.04,0.00808,2
3.77,0.0000192550,2001.11,411.98,0.00808,2
4.07,0.0000736221,752.74,431.77,0.00808,2
4.48,0.0000968693,3213.62,440.05,0.00808,2
4.52,0.0001048170,6158.94,441.86,0.00808,2
4.1,0.0000921838,4125.82,432.93,0.00808,2
4.11,0.0000259393,1472.43,427,0.00808,2
0.29,0.0000303442,3.57,167.03,0.00128,2
0.28,0.0000239278,4.19,166.89,0.00128,2
0.42,0.0000489532,7.91,167.88,0.00128,2
0.43,0.0000904825,12.98,168.06,0.00128,2
0.39,0.0000533111,3.64,167.71,0.00128,2
0.69,0.0002784108,88.72,169.51,0.00128,2
0.72,0.0005266450,477.15,171.05,0.00128,2
0.79,0.0007196867,1393.42,171.49,0.00128,2
0.91,0.0007311095,2585.3,171.89,0.00128,2
0.61,0.0003278608,26.67,168.9,0.00128,2
5.08,0.0000633711,7616.35,368.6,0.00032,2
4.76,0.0000029770,281.74,368.08,0.00032,2
4.97,0.0000212764,1684.99,367.96,0.00032,2
4.73,0.0000465455,2326.47,367.91,0.00032,2
4.93,0.0000941287,7875.07,367.76,0.00032,2
4.89,0.0001237630,11421.95,368.84,0.00032,2
4.91,0.0001660543,20596.14,368.94,0.00032,2
4.99,0.0000520148,1461.64,368.06,0.00032,2
4.78,0.0000133579,533.95,368.18,0.00032,2
4.96,0.0000028249,223.72,367.93,0.00032,2
1.27,0.0014878926,15774.67,167.53,0.00571,3
1.02,0.0012625188,8281.97,165.74,0.00571,2
0.51,0.0002717650,43.32,160.14,0.00571,2
1.43,0.0010880377,16975.66,167.73,0.00571,2
1.52,0.0010944537,28329.23,168.33,0.00571,2
1.38,0.0012434784,25587.83,167.81,0.00571,2
1.09,0.0008140317,5740.19,165.52,0.00571,2
1.2,0.0011815065,10291.18,166.6,0.00571,2
1.43,0.0010681294,19205.82,167.7,0.00571,2
1.25,0.0009457599,12108.53,166.54,0.00571,2
0.79,0.0005476176,561.46,162.85,0.00571,2
0.56,0.0003139897,145.5,160.61,0.00571,2
1.01,0.0009617510,1028.83,165.32,0.00571,2
0.88,0.0006122746,818.2,163.71,0.00571,2
0.96,0.0001172224,3204.08,256.79,0.001285,2
0.79,0.0001354893,906.56,254.94,0.001285,2
0.69,0.0001343509,519.6,253.5,0.001285,2
1.29,0.0001147553,4031.93,276.2,0.001285,2
1.51,0.0000973174,4411.97,282.65,0.001285,2
1.6,0.0000985916,4532.93,288.35,0.001285,2
